Catalog,DataAsset,ColumnHeader,BusinessTerm,Category,Done
§ 영업＞방판 카탈로그,[TNC90] 카운셀러H,PDA_USE_YN,스마트사용여부,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNC90] 카운셀러H,GROUP_SELL_CNT3,그룹매출피모집인수,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNC90] 카운셀러H,FORE_CLSF,내외국인구분,03-개인정보,Y
§ 영업＞방판 카탈로그,[TNC90] 카운셀러H,LONG_YN,원거리출근여부,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNC90] 카운셀러H,LONG_YM,원거리적용년월,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNC90] 카운셀러H,SALORGCD,판매조직코드,영업 >> 영업조직,Y
§ 영업＞방판 카탈로그,[TNC90] 카운셀러H,GRADE_DETAIL,직급상세내용,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNC90] 카운셀러H,GRADE_LONG_CNT,원거리만족인정피모집인수,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNC90] 카운셀러H,GROUP_SELL_AMT3,그룹매출3금액,영업 >> 방판 영업 >> 5. 장려금,Y
§ 영업＞방판 카탈로그,[TNC90] 카운셀러H,SYS_INS_DATE,시스템입력일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNC90] 카운셀러H,SYS_INS_USER,시스템입력자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNC90] 카운셀러H,SYS_UPD_DATE,시스템갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNC90] 카운셀러H,SYS_UPD_USER,시스템갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNC90] 카운셀러H,APPROVAL_YN,승인여부,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNC90] 카운셀러H,GRADE_MAX_CNT,만기일만족인정피모집인수,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNC90] 카운셀러H,EAICHECKFLAG,EAI체크구분,01-시스템,Y
§ 영업＞방판 카탈로그,[TNC90] 카운셀러H,GRADE_MIN_CNT,최소일만족인정피모집인수,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,EDU_CODE,교육과정코드,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,EDU_TARGET_FLAG,교육대상구분,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,GRADE_FLAG,직급구분,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,CONSULT_GRADE1_YN,카운셀러직급1여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,CONSULT_GRADE2_YN,카운셀러직급2여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,CONSULT_GRADE4_YN,카운셀러직급4여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,EDU_NAME,교육과정명,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,LECT_GRADE3_YN,교육강사직급3여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,LECT_GRADE1_YN,교육강사직급1여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,LECT_GRADE2_YN,교육강사직급2여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,LECT_GRADE4_YN,교육강사직급4여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,EST_YN,평가여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,CONSULT_GRADE5_YN,카운셀러직급5여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,EDU_DESC,교육내용,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,CREATE_DATE,생성일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,CONSULT_GRADE6_YN,카운셀러직급6여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,ESSENT_YN,필수여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,CONSULT_GRADE3_YN,카운셀러직급3여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,UPDATE_DATE,갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,ATTEND_STANDARD_END,출근기준종료시분,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,UPDATE_BY,갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,USE_YN,사용여부,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,SALORGCD,판매조직코드,영업 >> 영업조직,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,ATTEND_STANDARD_START,출근기준시작시분,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,LEAVING_STANDARD_START,퇴근기준시작시분,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,LEAVING_STANDARD_END,퇴근기준종료시분,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,EDUONEYN,온라인교육여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,CONSULT_GRADE7_YN,카운셀러직급7여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,DAYS,일수,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,SYS_INS_DATE,시스템입력일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,SYS_INS_USER,시스템입력자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,SYS_UPD_DATE,시스템갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,SYS_UPD_USER,시스템갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,CREATE_BY,생성자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,ATD_EDU_TYPE,ATD교육과정유형,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCB0] 교육과정,APPROVAL_TYPE,승인유형,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,LECT_GRADE4_YN,교육강사직급4여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,LECT_GRADE3_YN,교육강사직급3여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,LECT_GRADE2_YN,교육강사직급2여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,LECT_GRADE1_YN,교육강사직급1여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,CONSULT_GRADE6_YN,카운셀러직급6여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,CONSULT_GRADE5_YN,카운셀러직급5여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,CONSULT_GRADE2_YN,카운셀러직급2여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,CONSULT_GRADE3_YN,카운셀러직급3여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,CONSULT_GRADE1_YN,카운셀러직급1여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,GRADE_FLAG,직급구분,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,SEQ,순서번호,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,START_DATE,시작년월일,02-기준정보 >> 기간,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,EDU_CODE,교육과정코드,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,AGENCY_TO_SELL,구간종료대리점매출금액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,CONSULT_GRADE4_YN,카운셀러직급4여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,MEMO,비고내용,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,END_DATE,종료년월일,02-기준정보 >> 기간,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,RECRUIT_TO_CNT,구간종료피모집인수,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,RECRUIT_FROM_CNT,구간시작피모집인수,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,CONSULT_TO_SELL,구간종료카운셀러매출금액,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,REG_TO_YM,구간종료등록년월,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,REG_FROM_YM,구간시작등록년월,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,PROMO_TO_YM,구간종료승진년월,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,APPL_END_DATE,신청종료년월일,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,APPL_START_DATE,신청시작년월일,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,END_TIME,종료시분,02-기준정보 >> 기간,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,START_TIME,시작시분,02-기준정보 >> 기간,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,CHARGE_EMP_CODE,담당자ID,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,PROMO_FROM_YM,구간시작승진년월,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,YM,년월,02-기준정보 >> 기간,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,CONSULT_FROM_SELL,구간시작카운셀러매출금액,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,AGENCY_FROM_SELL,구간시작대리점매출금액,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,APP_TO_DATE,구간종료승인년월일,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,CONSULT_FROM_CNT,구간시작카운셀러수,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,USE_YN,사용여부,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,MESSAGE_SEND_YN,메세지전송여부,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,LEAVING_STANDARD_END,퇴근기준종료시분,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,LEAVING_STANDARD_START,퇴근기준시작시분,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,ATTEND_STANDARD_END,출근기준종료시분,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,ATTEND_STANDARD_START,출근기준시작시분,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,CONSULT_GRADE7_YN,카운셀러직급7여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,EDU_PLACE,교육장소내용,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,UPDATE_BY,갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,CREATE_BY,생성자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,UPDATE_DATE,갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,APP_FROM_DATE,구간시작승인년월일,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,CREATE_DATE,생성일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,SALORGCD,판매조직코드,영업 >> 영업조직,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,PASS_FINISH_BY,이수처리자ID,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,ALERT_AGENCY_YN,대리점알림여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,SYS_UPD_DATE,시스템갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,FORE_CLASS,내외국인구분,03-개인정보,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,REG_FLAG,등록구분,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,CONSULT_TO_CNT,구간종료카운셀러수,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,SYS_UPD_USER,시스템갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,SYS_INS_USER,시스템입력자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,SYS_INS_DATE,시스템입력일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,EDUONEYN,온라인교육여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,PASS_FINISH_YN,이수처리종료여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,DEVICE_ID,장치ID,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,APPROVAL_TYPE,승인유형,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,ATTEND_DAYS,출근일수,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,STATUS_TYPE,상태유형,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,SEX_DISTI_FLAG,성별구분,03-개인정보,Y
§ 영업＞방판 카탈로그,[TNCF0] 교육차수 월 개설내역,PASS_FINISH_DATE,이수처리작업일시,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,EDU_REQ_YN,교육신청여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,EDU_REASON_FLAG,불참사유구분,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,EDU_CODE,교육과정코드,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,EDU_APPROVAL_FLAG,불참승인구분,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,YM,년월,02-기준정보 >> 기간,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,REQ_DATA_AUTO_YN,요청자료자동여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,EDU_PERSON_ID,교육대상자ID,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,AGENCY_CODE,대리점코드,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,RST_DATA_AUTO_YN,결과자료자동여부,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,EDU_CONFIRM_SMS_YN,교육확정SMS여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,EDU_SCORE,교육득점수,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,EDU_ATTEND_YN,교육참석여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,EDU_PASS_YN,교육이수여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,EDU_NOT_ATTEND_YN,교육불참여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,EDU_PASS_SMS_YN,교육이수SMS여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,EDU_CONFIRM_YN,교육확정여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,UPDATE_BY,갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,SEQ,순서번호,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,PASS_REQ_BY,이수요청자ID,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,ATTEND_DAYS,출근일수,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,EDU_DAYS,교육일수,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,SALORGCD,판매조직코드,영업 >> 영업조직,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,UPDATE_DATE,갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,DEVICE_ID,장치ID,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,REMARK,비고내용,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,EDU_AGENCY_REQ_PASS_YN,대리점교육이수요청여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,CREATE_BY,생성자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,PASS_REQ_DATE,이수처리요청일시,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,EDUONEYN,온라인교육여부,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,REALTIME_TRAN,실시간IF구분,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,SYS_INS_DATE,시스템입력일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,SYS_INS_USER,시스템입력자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,CREATE_DATE,생성일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,SYS_UPD_DATE,시스템갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCL0] 교육차수 월 대상자,SYS_UPD_USER,시스템갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCZ12] 카운셀러 월 교육이수결과,SYS_INS_DATE,시스템입력일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCZ12] 카운셀러 월 교육이수결과,SYS_INS_USER,시스템입력자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCZ12] 카운셀러 월 교육이수결과,SYS_UPD_DATE,시스템갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCZ12] 카운셀러 월 교육이수결과,YM,년월,02-기준정보 >> 기간,Y
§ 영업＞방판 카탈로그,[TNCZ12] 카운셀러 월 교육이수결과,CREATE_DATE,생성일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCZ12] 카운셀러 월 교육이수결과,SALORGCD,판매조직코드,영업 >> 영업조직,Y
§ 영업＞방판 카탈로그,[TNCZ12] 카운셀러 월 교육이수결과,UPDATE_BY,갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCZ12] 카운셀러 월 교육이수결과,EDU_CODE,교육과정코드,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCZ12] 카운셀러 월 교육이수결과,CREATE_BY,생성자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCZ12] 카운셀러 월 교육이수결과,ATTEND_DATE,출근년월일,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCZ12] 카운셀러 월 교육이수결과,SYS_UPD_USER,시스템갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCZ12] 카운셀러 월 교육이수결과,EDU_END_TIME,교육종료시분,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCZ12] 카운셀러 월 교육이수결과,ATTEND_ONTIME_FLAG,정시출근구분,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCZ12] 카운셀러 월 교육이수결과,ATTEND_FLAG,출근구분,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCZ12] 카운셀러 월 교육이수결과,CONSULT_CODE,카운셀러코드,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNCZ12] 카운셀러 월 교육이수결과,AGENCY_CODE,대리점코드,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNCZ12] 카운셀러 월 교육이수결과,SEQ,순서번호,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCZ12] 카운셀러 월 교육이수결과,EDU_START_TIME,교육시작시분,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCZ12] 카운셀러 월 교육이수결과,UPDATE_DATE,갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCZ1] 카운셀러 출근내역 (지정맥),ATTEND_ONTIME_FLAG,정시출근구분,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCZ1] 카운셀러 출근내역 (지정맥),ATTEND_TIME,출근시분,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCZ1] 카운셀러 출근내역 (지정맥),AGENCY_CODE,대리점코드,영업 >> 방판 영업 >> 대리점,Y
§ 영업＞방판 카탈로그,[TNCZ1] 카운셀러 출근내역 (지정맥),CONSULT_CODE,카운셀러코드,영업 >> 방판 영업 >> 카운셀러,Y
§ 영업＞방판 카탈로그,[TNCZ1] 카운셀러 출근내역 (지정맥),ATTEND_DATE,출근년월일,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCZ1] 카운셀러 출근내역 (지정맥),ATTEND_FLAG,출근구분,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCZ1] 카운셀러 출근내역 (지정맥),CREATE_DATE,생성일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCZ1] 카운셀러 출근내역 (지정맥),SYS_UPD_USER,시스템갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCZ1] 카운셀러 출근내역 (지정맥),UPDATE_DATE,갱신일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCZ1] 카운셀러 출근내역 (지정맥),UPDATE_BY,갱신자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCZ1] 카운셀러 출근내역 (지정맥),LEAVING_TIME,퇴근시분,영업 >> 방판 영업 >> 3. 교육/인사,Y
§ 영업＞방판 카탈로그,[TNCZ1] 카운셀러 출근내역 (지정맥),SALORGCD,판매조직코드,영업 >> 영업조직,Y
§ 영업＞방판 카탈로그,[TNCZ1] 카운셀러 출근내역 (지정맥),SYS_INS_DATE,시스템입력일시,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCZ1] 카운셀러 출근내역 (지정맥),SYS_INS_USER,시스템입력자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCZ1] 카운셀러 출근내역 (지정맥),CREATE_BY,생성자ID,01-시스템,Y
§ 영업＞방판 카탈로그,[TNCZ1] 카운셀러 출근내역 (지정맥),SYS_UPD_DATE,시스템갱신일시,01-시스템,Y
